name,x,y
늘봄어린이집,127.0153218,37.6565704
서초구립 서초3동하나어린이집,127.0034174,37.48336174
구립 라온어린이집,126.8565433,37.53603636
구립 아인어린이집,126.8663862,37.53561205
꿈동산어린이집,126.8589658,37.49407618
자이숲어린이집,127.1710319,37.55239443
삼성서울병원2 어린이집,127.0884638,37.49233424
KB여의도어린이집,126.9279023,37.52084865
서울아산병원제2어린이집,127.1107075,37.529563
구립 은빛나래어린이집,126.920093,37.60661621
구립가래여울어린이집,127.1750993,37.5713319
구립도로롱어린이집,127.1817336,37.55072962
석촌새싹어린이집,127.1037072,37.50090618
삼전하늘어린이집,127.0920021,37.50535558
구립해뜨는어린이집,127.1806938,37.55424173
꿈빛어린이집,126.9488865,37.54538935
한나어린이집,126.9203052,37.57495324
하영어린이집,126.8799108,37.50574821
푸르니어린이집,126.8807601,37.50598445
구립새봄어린이집,126.9704663,37.48661974
동심어린이집,126.977963,37.56647
구립 우장숲어린이집,126.8427915,37.54709325
구립은솔어린이집,126.977963,37.56647
마곡9 나인어린이집,126.8199106,37.56232571
도토리집공동육아어린이집,127.0082028,37.6382406
송파든든어린이집,127.1381633,37.48254668
구립또바기어린이집,127.1708478,37.55108149
서초구립 래미안리더스원어린이집,127.0286584,37.48914729
자연아이어린이집,127.0496994,37.61826456
구립가람슬기어린이집,127.1309483,37.54959854
신길파크자이솔숲어린이집,126.9129477,37.50256734
보배사랑어린이집,126.8614999,37.50572017
삼성어린이집,126.9782227,37.56486896
구립 염창별하어린이집,126.8664412,37.55074889
거여하나어린이집,127.1421658,37.49450731
구립 이든아이어린이집,126.8491244,37.54634017
구립사랑그린어린이집,127.1807644,37.55709214
한별어린이집,126.9509658,37.56251595
구립해봄어린이집,127.1746226,37.57076498
구립강동해밀어린이집,127.1698008,37.5709432
구립대우주어린이집,126.8316879,37.5444628
서초구립 센트럴아이파크어린이집,127.0120532,37.48671743
신길힐스테이트나래어린이집,126.9117286,37.50420063
위례푸른숲어린이집,126.977963,37.56647
도토리소풍넥슨 강남어린이집,127.0280053,37.50391269
현대오토에버 늘해랑어린이집,127.0587247,37.50558517
쿠팡(위례)어린이집,126.977963,37.56647
포레스트어린이집,127.053163,37.47943719
구립 샘물어린이집,127.0852667,37.52978908
거여사과나무어린이집,127.1453031,37.49704433
빛의숲어린이집,127.029996,37.52217218
송파아이숲어린이집,127.1501483,37.49397485
큰나래어린이집,126.9678958,37.5252553
구립늘해랑어린이집,127.1697865,37.55780333
꿈빛 어린이집,127.0296927,37.60251074
새솔아델포레어린이집,126.9069795,37.49435801
사가정 아이파크어린이집,126.977963,37.56647
라온어린이집,127.0787968,37.58212575
신아푸르지오 어린이집,126.9326032,37.63618316
서울도봉경찰서어린이집,127.0527343,37.6533814
중앙그룹직장어린이집,126.8901902,37.57701937
카페24직장어린이집,126.9255393,37.49110726
별하어린이집,126.8259275,37.4802377
당산2동센트럴아이파크별하어린이집,126.9022969,37.52985378
방이즐거운어린이집,127.1184574,37.51180573
송파파크센트럴어린이집,127.1500913,37.4937722
구립키즈맘어린이집,126.9373987,37.48705736
현대모비스모아어린이집,127.0319373,37.50187767
해바라기어린이집,126.8206328,37.47697264
참누리어린이집,126.8546174,37.49577832
구립강동든든어린이집,127.1726067,37.57279969
당산2동은솔어린이집,126.9017506,37.53015742
서초구립 반포센트럴자이어린이집,127.0018152,37.50605363
아이누리어린이집,126.977963,37.56647
서울지방국세청 우리누리어린이집,126.9797709,37.57413147
새우개 하나어린이집,127.1024861,37.61885896
서울남부지방법원 직장어린이집,126.8637621,37.52115248
두빛나래터발도르프어린이집,126.8578306,37.5441165
아이키움문래어린이집,126.8856161,37.51816857
구립 물빛캐슬어린이집,126.8920743,37.58539584
다올어린이집,126.9159629,37.55064135
늘봄어린이집,127.0624449,37.59111843
한나무어린이집,127.0484761,37.64890177
구립 마루어린이집,126.8439971,37.51700144
구립 나래어린이집,126.8427552,37.51588255
날아라어린이집,126.8157123,37.47573519
구립 가온어린이집,126.8411882,37.51608318
구립에코포레어린이집,126.977963,37.56647
거여키즈어린이집,127.1450316,37.49698159
구립다움어린이집,126.9622945,37.49150539
영등포든든어린이집,126.8979364,37.49808746
구립 응암행복어린이집,126.9300179,37.59921412
구립 응암샛별어린이집,126.9323974,37.59763877
신촌그랑어린이집,126.9445909,37.55465868
이삭숲어린이집,127.1586976,37.56093959
서대문든든어린이집,126.9168511,37.57617621
한샘어린이집,126.9867519,37.49814658
행복타운어린이집,126.9537286,37.54699963
모두의 숲 어린이집,127.0498872,37.54753876
신길센트럴자이 솔빛 어린이집,126.9077831,37.50299027
구립 신태양어린이집,126.8526489,37.53359999
한국환경산업기술원 초록꿈나무 직장어린이집,126.9326751,37.60984284
엔젤어린이집,126.977963,37.56647
구립 아이와나무어린이집,127.0871885,37.55523866
꼬마사랑어린이집,127.0762882,37.58955609
구립인헌어린이집,126.9642761,37.47389804
구립 이든어린이집,126.9847633,37.57306905
서비스에이스 하람어린이집,126.8997702,37.515769
국립중앙박물관 해누림 어린이집,126.9776012,37.52349496
우아한어린이집,127.1110717,37.51386945
목멱어린이집,126.9909255,37.53904801
포스코 제2 어린이집,127.056493,37.50627215
구립 새하늘어린이집,126.8414345,37.53329264
한빛어린이집,127.0569915,37.59848567
월드컵어린이집,126.8785706,37.58339153
신촌숲어린이집,126.9354841,37.55051397
서초구립 롯데캐슬킨더어린이집,127.0211649,37.50048804
진주어린이집,126.977963,37.56647
늘품자연어린이집,126.9196685,37.57747559
푸른숲어린이집,127.1022504,37.58734254
무지개어린이집,126.977963,37.56647
웃음가득어린이집,127.04676,37.686043
아름드리어린이집,126.8895173,37.57271199
구립 내일어린이집,126.1234999,38.27356622
구립삼성어린이집,127.0182201,37.64482342
구립 우리아이어린이집,127.0908384,37.54012729
서초구립 대우효령어린이집,126.9934454,37.47984316
상계해솔어린이집,127.0753257,37.66525308
호호어린이집,127.0626013,37.61904228
구립 해담어린이집,126.8103157,37.57003671
구립 성수아이파크어린이집,127.0565804,37.54708974
노원든든어린이집,127.0583342,37.63028878
수자인어린이집,127.0939193,37.57991627
보림어린이집,127.0742506,37.60997834
GS예원어린이집,126.93102,37.54410985
CJ키즈빌어린이집,126.9893123,37.46552581
단비어린이집,127.0470669,37.68715703
라이나생명 키즈나루 어린이집,126.9800091,37.57209526
신동아어린이집,127.102707,37.46414591
삼성영재어린이집,126.9164331,37.57798691
나무어린이집,127.0484761,37.64890177
구립 왕십리하나어린이집,127.0320389,37.56085494
서울소방학교 직장어린이집,126.9135977,37.63390479
다람패스트파이브공동직장어린이집,127.0293933,37.50342806
SK스토아 행복어린이집,126.8890535,37.58015377
용산소방서직장어린이집,126.971579,37.53408944
블랭크어린이집,127.0454875,37.50464382
LG이노텍 서울어린이집,126.8321238,37.56198781
아이뜰어린이집,127.1679087,37.55253857
키즈일레븐어린이집,126.9733362,37.55583997
구립아르테온보나어린이집,127.1640253,37.5556412
유한버들새싹어린이집,126.9342612,37.51270279
구립 엠밸리큰나무어린이집,126.8361025,37.56184474
구립아르테온보예어린이집,127.168334,37.55543467
KB구의 어린이집,127.0880028,37.54511534
구립가온어린이집,126.9323537,37.50193921
동고어린이집,127.0233412,37.47106295
늘봄보라매SK뷰어린이집,126.9179129,37.50352258
용산캐슬어린이집,126.9630736,37.53981745
구립독산e편한어린이집,126.977963,37.56647
구립꿈담어린이집,126.953594,37.50401952
가락아이들어린이집,127.12501,37.49196785
새빛어린이집,126.8207939,37.48052286
구립 행당한신어린이집,127.0354944,37.5562048
항동하랑어린이집,126.8256072,37.47820771
삼성아트어린이집,127.1314412,37.49032779
파인13어린이집,126.977963,37.56647
아이다움어린이집,127.0244778,37.5635023
잠실올림픽아이파크어린이집,127.1144174,37.52526619
구립 아이나무어린이집,126.833593,37.54136832
구립 하늘마음어린이집,126.8514418,37.53897294
구립 가람슬기어린이집,126.9151211,37.61432295
구립도레미어린이집,126.9591636,37.50988487
바람아래발도르프어린이집,127.0212499,37.60572346
키움누리어린이집,127.0161502,37.60948703
구립힐스아이어린이집,126.977963,37.56647
구립롯데캐슬베네루체어린이집,126.977963,37.56647
구립센트럴아이파크어린이집,127.1668211,37.55200402
우리들어린이집,127.0791942,37.61262629
구립소나무어린이집,126.9066734,37.46656727
데시앙어린이집,126.977963,37.56647
구립꿈의숲해링턴어린이집,127.0347624,37.61880825
구립 숲속향기어린이집,126.977963,37.56647
자람어린이집,126.9145581,37.57181376
베베키즈어린이집,127.1607687,37.55690032
두산로다어린이집,126.8456157,37.51923355
구립 가온누리어린이집,126.9143892,37.62044914
하이키즈어린이집,127.0515431,37.61871652
초롱어린이집,127.0385321,37.61474362
구립 움찬어린이집,126.9342973,37.6133441
구립 한빛어린이집,126.9216458,37.59198291
어울림어린이집,127.1716909,37.56100375
더나은어린이집,127.1328179,37.48394937
LG전자 서초어린이집,127.0351808,37.4609732
서일대학교부설어린이집,126.977963,37.56647
서초구립 나래어린이집,127.0240975,37.45873021
구립초록빛어린이집,126.9035,37.45874282
꿈터어린이집,127.0811923,37.57794352
서초구립 신반포리오센트어린이집,127.0135968,37.51904534
마포한강아이파크어린이집,126.9029465,37.55239282
마포자이 더 센트리지어린이집,126.9489848,37.55051607
구립 매바위어린이집,126.9212122,37.59509104
이화의료원어린이집,126.8365332,37.55704866
그린나래어린이집,127.0511533,37.62005465
구립 꿈터어린이집,126.9139677,37.62250308
아름다운어린이집,127.054788,37.56806806
신사임당어린이집,127.0941883,37.60473837
지혜어린이집,127.0662285,37.48444245
구립그라시움별빛어린이집,127.1654518,37.55713261
구립그라시움물빛어린이집,127.1635408,37.55789211
구립그라시움은빛어린이집,127.1601632,37.55691241
N젤어린이집,126.8273321,37.56988038
대상어린이집,127.0868935,37.59359871
구립 아이편한어린이집,126.8706025,37.54936148
햇살어린이집,126.8659968,37.50344356
늘사랑어린이집,126.8773716,37.5067108
꽃망울어린이집,126.8264456,37.48108091
자연숲어린이집,126.8222653,37.48222348
꾸미어린이집,126.8975987,37.45760708
선재어린이집,126.9822501,37.57347189
구립 솔찬어린이집,126.9092196,37.59839807
구립e편한2단지어린이집,126.9426816,37.47636957
구립e편한1단지어린이집,126.9429174,37.47847804
구립신사어린이집,126.9211781,37.48779999
서초구립 누리아미어린이집,127.0221777,37.50269081
구립래미안솔베뉴어린이집,127.1459853,37.55409039
은파어린이집,126.977963,37.56647
휘경SK뷰어린이집,127.0662515,37.59352201
지니어스Bebe어린이집,126.977963,37.56647
신당하나어린이집,127.0251501,37.56430066
예크어린이집,126.8615152,37.49132212
푸르지오비씨 어린이집,126.9973768,37.5663283
아름드리어린이집,127.0529077,37.61821586
강남구육아종합지원센터,126.977963,37.56647
구립 늘봄어린이집,126.9361078,37.6020647
교원&하나투어 공동직장어린이집,126.977963,37.56647
구립 향림어린이집,126.9258007,37.62672774
사랑해어린이집,127.1346822,37.50840958
KCC직장어린이집,127.021194,37.50369111
구립 봄샘어린이집,126.8695397,37.50981538
구립 이든샘어린이집,126.8349288,37.51282198
예솔어린이집,126.9210264,37.57809369
구립 맑은별어린이집,126.9058594,37.61178415
구립 내숲어린이집,126.9040491,37.59048553
헬리오마음어린이집,127.1102876,37.49982802
키움어린이집,126.977963,37.56647
사랑별어린이집,127.1046085,37.49638008
느티나무어린이집,126.8236773,37.47795482
어린왕자어린이집,127.1003443,37.47452983
천사어린이집,127.0618682,37.49794529
자이안어린이집,126.918474,37.63477772
여의도 하나금융그룹 직장어린이집,126.925666,37.52297814
신길햇살아이파크어린이집,126.9055219,37.50465084
오금물빛어린이집,126.977963,37.56647
구립 기자촌어린이집,126.9333798,37.63402236
푸르지오아이숲어린이집,126.8573638,37.50769408
꿈나무어린이집,126.977963,37.56647
키움어린이집,126.9285116,37.57580543
은평성모병원어린이집,126.9151442,37.63385636
가온누리어린이집,127.0260577,37.61088179
구립 해온어린이집,127.0443585,37.54632011
EMS어린이집,126.8492082,37.55807577
헬리오사랑어린이집,127.1050271,37.49650585
헬리오바른어린이집,127.1080428,37.49793123
가재울어린이집,126.9200525,37.57306549
구립 은뜨락어린이집,126.9200654,37.62976932
거여리본타운어린이집,127.1423772,37.49564457
가나안어린이집,127.1086518,37.49871229
동화숲어린이집,127.1099423,37.49765917
헬리오어린이집,127.1063983,37.49658346
아장닷컴어린이집,126.8479638,37.54948317
구립해맑은어린이집,126.9074635,37.45946229
구립번동어린이집,127.0312082,37.63836966
구립 사랑모아어린이집,127.0971161,37.53956705
구립킨더어린이집,127.0258884,37.61266804
아이뜰어린이집,127.0657271,37.57669626
아이랑어린이집,127.0676522,37.59606651
구립무지개어린이집,127.0177458,37.6161361
예닮어린이집,127.0320314,37.57309609
이화어린이집,127.068659,37.56422031
자연어린이집,127.0648434,37.57585882
구립희아어린이집,126.9600697,37.48629233
구립숲사랑어린이집,127.0302402,37.61901897
구립아이땅어린이집,127.0183263,37.61600987
창5동아이조아어린이집,126.977963,37.56647
방학1동고은뜰어린이집,127.0487757,37.66510712
구립드림타운어린이집,126.9203668,37.45842201
은행나무어린이집,127.0320223,37.66089852
작은별어린이집,127.0450424,37.62958058
꼬꼬마어린이집,127.0830245,37.62730525
구립 물고기어린이집,127.0705768,37.53344107
구립 벽산한마음어린이집,126.8385672,37.52508064
구립 하늘땅별땅어린이집,126.977963,37.56647
보람자연어린이집,127.0652653,37.6635337
아이숲어린이집,127.0953709,37.60405492
구립반짝반짝어린이집,126.977963,37.56647
구립어린왕자어린이집,127.0324175,37.63790307
구립아이봄어린이집,126.9453931,37.48660631
산들어린이집,127.0415364,37.6400423
도봉2동다솜어린이집,127.0466584,37.68667967
구립 푸름어린이집,126.918181,37.60356617
창3동신도아이숲어린이집,126.977963,37.56647
엄마사랑i어린이집,127.0692962,37.6166757
파랑새어린이집,127.0609633,37.65903335
꼬마박사어린이집,126.9154561,37.57597024
구립두산위브어린이집,126.977963,37.56647
구립튼튼어린이집,126.977963,37.56647
꿈의숲어린이집,127.0668496,37.62924588
구립롯데키즈어린이집,126.9140466,37.49354682
해오름어린이집,126.8894874,37.5047946
한진예닮어린이집,126.8509709,37.48561492
행복이가득한어린이집,126.977963,37.56647
현대아이들세상어린이집,127.0621965,37.61915737
구립 베라힐즈어린이집,126.935991,37.60287328
구립 산새소리어린이집,126.9081812,37.61411503
우방어린이집,126.8746633,37.49799974
이수어린이집,127.0816219,37.61884821
해가람어린이집,126.8844023,37.51304294
벧엘어린이집,127.0626791,37.64080781
다울어린이집,127.0471091,37.67319635
도봉2동리틀포도나무어린이집,127.0510756,37.68443666
우리들어린이집,126.9439258,37.59641045
방학1동행복한천사어린이집,127.0397602,37.66627052
방학3동해니크레오어린이집,126.977963,37.56647
우남어린이집,127.0985345,37.60600409
방학3동맑은샘어린이집,127.0215253,37.65767652
구립바르니어린이집,126.9743846,37.48515202
학마을어린이집,127.0373568,37.66523518
구립 행복마루어린이집,127.0835916,37.52788128
새나어린이집,127.0373383,37.64805458
구립 봄빛어린이집,127.0667073,37.53328114
구립 베베아이어린이집,127.100986,37.54390212
공릉한보어린이집,127.0796778,37.62802609
솔바람어린이집,127.0677661,37.65459793
구립꿈의숲어린이집,127.0387426,37.62746549
구립 해뜰어린이집,126.8428788,37.56481147
구립 한빛어린이집,126.8555345,37.53041401
구립 피노키오어린이집,126.85111,37.53228035
구립 푸른솔어린이집,126.8309768,37.54240976
파크자이어린이집,126.977963,37.56647
구립 청솔어린이집,126.8325381,37.5500975
구립 진로어린이집,126.8468456,37.5594918
구립 엔젤아이어린이집,126.857165,37.56082019
구립 샛별어린이집,126.8461239,37.53619105
구립건강한어린이집,126.9539563,37.48966438
구립 뜰아래어린이집,126.8706157,37.55398924
구립별이랑어린이집,126.9621976,37.47633688
하늘샘어린이집,126.8570047,37.49142149
구립 강변어린이집,126.8558783,37.56484607
구립 가온어린이집,126.8644291,37.55576515
구립별마루어린이집,126.977963,37.56647
구립캐슬아이어린이집,126.8938058,37.45823895
동원어린이집,127.0583396,37.63173599
색종이어린이집,127.0516079,37.66731557
구립꼬꼬마어린이집,126.9272769,37.4629045
우림해피어린이집,127.0562291,37.67428704
자람어린이집,126.977963,37.56647
청구몬테소리어린이집,127.0620743,37.63567252
구립햇님몬테소리어린이집,126.9589332,37.48654872
구립 다원어린이집,126.9112362,37.61549701
구립 청마루어린이집,126.977963,37.56647
구립 엄마품어린이집,126.8556259,37.5255307
이레뜰어린이집,127.0750046,37.62779039
서초구립 방배아트자이어린이집,127.0021425,37.48019697
서초구립 삼호3차가온어린이집,126.9869725,37.49779971
해피키즈어린이집,126.9496904,37.59300392
햇살나무어린이집,126.9367753,37.58945118
나이스 가온 어린이집,126.9189822,37.52911632
너나들이어린이집,127.1105045,37.61810391
한빛어린이집,127.0951299,37.48130973
명동하나금융그룹직장어린이집,126.9851327,37.56555479
선혜어린이집,127.0627043,37.48185398
쌍용아이사랑어린이집,127.1220384,37.50212529
거여초원어린이집,127.145559,37.48908137
우리에프아이에스어린이집,126.8861052,37.58332246
도담어린이집,126.8196222,37.56575311
