name,y,x
구강사금강유치원,37.54485612,127.1288316
잠실밀알유치원,37.50931376,127.089335
서울석관초등학교병설유치원,37.61102206,127.0583553
마포대진유치원,37.56183768,126.919314
윤서유치원,37.54724497,126.8322439
토마토유치원,37.62593634,127.0794159
한양유치원,37.61872537,127.0670846
서울천호초등학교병설유치원,37.54771897,127.1365923
서울대방초등학교병설유치원,37.50290012,126.9190202
반디유치원,37.48790865,127.0981863
새성민유치원,37.48067753,126.9961073
새순유치원,37.48906399,126.9885785
서울신창초등학교병설유치원,37.63653953,127.0420843
명지전문대학부속명지유치원,37.58362586,126.9265731
서울양진초등학교병설유치원,37.54457517,127.0983114
서울평화초등학교병설유치원,37.49161834,127.1227005
숲유치원,37.63472461,126.9216104
예그린유치원,37.65112432,127.0306071
중앙대부속유치원,37.50647463,126.9555949
꿈터유치원,37.67373684,127.05895
현대경복유치원,37.58631614,126.9515553
홍제성당유치원,37.59011924,126.9436562
미도유치원,37.55046975,126.8609722
빛나유치원,37.52924989,126.8670932
서울신기초등학교병설유치원,37.51131231,126.854213
새소리유치원,37.57665904,127.0615677
새아랑유치원,37.61238163,127.0961047
서안유치원,37.60436946,127.0799654
서울답십리초등학교병설유치원,37.56880432,127.055427
한성유치원,37.64058745,127.0759798
돌샘유치원,37.54266755,126.9556543
그리새유치원,37.5370947,127.1419758
아주유치원,37.48846422,127.1461865
해슬아유치원,37.48735272,126.9454289
서울군자초등학교병설유치원,37.56412232,127.0605233
서울경동유치원,37.5438253,127.050074
동안유치원,37.59253834,127.0568442
미림유치원,37.61646153,127.0793207
빛나유치원,37.57912198,127.0538502
세종유치원,37.57727885,126.9131033
신현유치원,37.5586573,126.947119
서울미양초등학교병설유치원,37.62153242,127.0141334
서울태랑초등학교병설유치원,37.62625086,127.0909151
새시대유치원,37.64271299,127.0269936
해리유치원,37.55855504,126.8633761
침례유치원,37.51773507,126.934256
한신혜원유치원,37.54028033,126.8917458
경희유치원,37.59394914,127.054891
서울연촌초등학교병설유치원,37.63441465,127.0725113
성희유치원,37.65082219,127.0561606
신창유치원,37.64137811,127.0409952
연세유치원,37.63828783,127.0627161
영산유치원,37.65298873,127.0635586
서울공덕초등학교병설유치원,37.54580335,126.9548231
이화유치원,37.49233075,127.0745897
천호유치원,37.54165433,127.1316884
의명유치원,37.5063971,127.1273634
명수유치원,37.50872103,126.9604526
배꽃유치원,37.48560689,126.9419506
새소슬유치원,37.48984744,126.9529855
새싹유치원,37.47456905,126.9728642
서울원당초등학교병설유치원,37.4813288,126.9558667
동덕여자대학교부속유치원,37.60625132,127.0440037
금호유치원,37.54879194,127.023112
동아유치원,37.51096038,126.8822391
진달래유치원,37.598737,127.0868568
신길에덴유치원,37.50560956,126.9134664
신도유치원,37.48908614,126.8776398
소슬유치원,37.48977255,126.9484072
송림유치원,37.48908447,126.9634586
나래유치원,37.67159232,127.047143
서울동일초등학교병설유치원,37.66481537,127.05417
미성유치원,37.63423256,127.0696602
지현유치원,37.68637446,127.0439724
청원유치원,37.66525155,127.0625329
삼성그린유치원,37.53950264,126.9515908
새보람유치원,37.61630128,126.9326272
선양유치원,37.55414318,127.0712785
옥수예일유치원,37.54459287,127.0119843
조은유치원,37.5696275,127.041524
청운교회부설유치원,37.49504836,127.0455419
서울상경초등학교병설유치원,37.67055214,127.0516742
서울영림초등학교병설유치원,37.48734601,126.9025161
서울개포유치원,37.48631021,127.0692801
서울대현초등학교병설유치원,37.50348612,127.0632921
서울방배초등학교병설유치원,37.4867641,126.987138
성결유치원,37.51146429,127.0353533
성요셉유치원,37.52680454,127.0482337
소망유치원,37.48788218,127.1057797
경성유치원,37.50945426,126.8621623
등촌유치원,37.54657437,126.8649276
서울서빙고초등학교병설유치원,37.52206892,126.9923004
서울숭신초등학교병설유치원,37.56768831,127.0280051
성심유치원,37.52868298,126.9996255
세검정유치원,37.60027447,126.9596542
수암유치원,37.54716677,127.0056772
혜화유치원,37.58686781,127.0031384
서울숭례초등학교병설유치원,37.59452119,127.0352972
자연아이유치원,37.66103679,127.0358893
고덕한울유치원,37.55795484,127.1462943
영그린유치원,37.47706491,126.940391
꿈나무유치원,37.52234027,126.8675633
노원 삼육유치원,37.62441456,127.0803593
샬롬유치원,37.54246375,127.091722
서울사근초등학교병설유치원,37.56267971,127.0475738
서울옥정초등학교병설유치원,37.54230974,127.0157855
천사유치원,37.59447253,127.012706
로사유치원,37.53947916,127.0462964
수정유치원,37.51597328,127.115313
서울신미림초등학교병설유치원,37.50714192,126.8795527
서울삼성초등학교병설유치원,37.46852204,126.9404929
예일유치원,37.55370085,126.8291969
푸른샘유치원,37.60838607,127.0188294
우현유치원,37.55707841,126.8380811
서울독산초등학교병설유치원,37.46565691,126.8997128
윤희유치원,37.5457326,126.8375561
서울마곡유치원,37.5692704,126.8180306
서울성산초등학교병설유치원,37.5534465,126.910661
행복한숲유치원,37.50762648,126.9495479
목동유치원,37.5243765,126.8605629
위례우일유치원,37.49654511,127.1577849
서울은곡유치원,37.46681156,127.0970477
밤비니유치원,37.55890492,126.809589
행복한유치원,37.56259661,126.8419733
예원유치원,37.461785,127.0249631
서울연지유치원,37.63296398,127.060509
서울수락산유치원,37.68083846,127.0542199
서울금나래초등학교병설유치원,37.45823,126.8962056
서울청파유치원,37.5473049,126.9635439
서울면북초등학교병설유치원,37.59441816,127.1035478
서울아주초등학교병설유치원,37.50576811,127.0752643
서울고산초등학교병설유치원,37.49897255,126.8647727
서울상원초등학교병설유치원,37.66766337,127.059604
서울좋은소리유치원,37.60838607,127.0188294
강남유정유치원,37.48300838,127.0949425
서울번동초등학교병설유치원,37.62902386,127.0400394
서울청림유치원,37.48909177,126.9601116
서울고현초등학교병설유치원,37.55380394,127.1660501
서울영희초등학교병설유치원,37.4923004,127.0811328
서울노량진초등학교병설유치원,37.51175038,126.9408242
서울구암유치원,37.48735272,126.9454289
서울동명초등학교병설유치원,37.56812285,127.0351082
서울수명유치원,37.55238534,126.8229843
서울거원초등학교병설유치원,37.48762503,127.1449361
새싹유치원,37.53220842,126.8580387
나나유치원,37.53590633,126.8573133
정암유치원,37.6011516,127.1037706
서울강솔유치원,37.56186962,127.1802671
서울대길초등학교병설유치원,37.49823145,126.913035
서울이문유치원,37.60189649,127.064885
서울당현초등학교병설유치원,37.64826016,127.0582136
서울금낭화유치원,37.56861466,126.8115422
서울용동초등학교병설유치원,37.64108381,127.0690818
서울동교초등학교병설유치원,37.55862448,126.9024006
서울신곡초등학교병설유치원,37.53909546,126.8560096
서울수송초등학교병설유치원,37.63731441,127.0329178
정원유치원,37.57900737,127.0758336
서울신학초등학교병설유치원,37.66122045,127.0257213
모아유치원,37.4883352,126.9790272
시현유치원,37.51030426,126.9468658
서울중광초등학교병설유치원,37.56524214,127.082693
서울청운초등학교병설유치원,37.58580573,126.9692947
꿈동산아이유치원,37.67018805,127.0546776
서울등촌초등학교병설유치원,37.54761422,126.8579422
서울성서초등학교병설유치원,37.56059575,126.9109242
서울쌍문초등학교병설유치원,37.64836383,127.0242911
서울불광초등학교병설유치원,37.61342945,126.9307187
서울응암초등학교병설유치원,37.58875319,126.9216161
서울중동초등학교병설유치원,37.56641061,126.9117752
서울공연초등학교병설유치원,37.62754753,127.0745089
서울양재유치원,37.47416538,127.0318925
서울송천초등학교병설유치원,37.6149052,127.0237354
서울전곡초등학교병설유치원,37.58070429,127.0560124
서울장위초등학교병설유치원,37.61144251,127.0500064
서울영풍초등학교병설유치원,37.49618624,127.1432147
서울위례솔초등학교병설유치원,37.48673404,127.1507539
서울가재울초등학교병설유치원,37.57376442,126.918388
서울탑산초등학교병설유치원,37.56700477,126.852594
서울청계숲유치원,37.44779368,127.0577432
서울남현유치원,37.47383628,126.9733501
서울가인초등학교병설유치원,37.6594678,127.0429509
서울신봉초등학교병설유치원,37.48557795,126.9491309
서울행림초등학교병설유치원,37.48280761,126.9649643
서울항동유치원,37.47705471,126.8249539
서울은로유치원,37.50314888,126.9599999
서울양동초등학교병설유치원,37.52584826,126.8512402
선아유치원,37.5503185,127.1698083
서울신월초등학교병설유치원,37.54036551,126.8394555
서울금호초등학교병설유치원,37.55189794,127.0207529
서울방학유치원,37.66103679,127.0358893
서울좋은소리유치원분원,37.61198667,127.028784
서울오봉초등학교병설유치원,37.67171849,127.040259
서울중랑초등학교병설유치원,37.58966282,127.0755035
서울솔가람유치원분원,37.47511,127.1365581
꿈꾸는유치원,37.52086328,126.8401929
은평하랑유치원,37.60025809,126.9303073
세신유치원,37.51768294,126.8568606
서울산울림유치원,37.64806958,126.9298268
서울본동초등학교병설유치원,37.50992508,126.9538508
서울봉화초등학교병설유치원,37.61357623,127.0924085
서울청담초등학교병설유치원,37.52828187,127.045153
서울중흥초등학교병설유치원,37.60140972,127.0838491
서울마들유치원,37.66088212,127.0475233
서울우신초등학교병설유치원,37.50986472,126.9118637
서울숭미초등학교병설유치원,37.65102344,127.0279443
서울선유초등학교병설유치원,37.53287919,126.8927768
서울양원숲초등학교병설유치원,37.6090134,127.1052584
서울강빛초등학교병설유치원,37.57434332,127.1707749
서울어진유치원,37.461785,127.0249631
린덴바움유치원,37.57476954,126.9615739
서울경일초등학교병설유치원,37.5409419,127.0466051
서울북한산유치원,37.63218623,126.9287985
서울용곡초등학교병설유치원,37.56710862,127.088453
서울송정초등학교병설유치원,37.56223089,126.8102813
서울중목초등학교병설유치원,37.59003683,127.0792007
서울개화초등학교병설유치원,37.57392624,126.8046942
서울당곡초등학교병설유치원,37.49016812,126.9303698
서울계상초등학교병설유치원,37.66219777,127.0686777
서울광희초등학교병설유치원,37.56729928,127.0156879
홍익가족유치원,37.50617198,127.0949619
서울포이초등학교병설유치원,37.47581662,127.0520457
서울우이유치원,37.63860583,127.0142405
서울신정유치원,37.51357078,126.8333718
이솔유치원,37.53126314,126.8522056
서울남부초등학교병설유치원,37.48511944,126.9221838
서울신양초등학교병설유치원,37.53468209,127.0699953
서울고일초등학교병설유치원,37.55154262,127.1694101
서울문교초등학교병설유치원,37.46676784,126.9089294
서울오류남초등학교병설유치원,37.48968652,126.8391127
서울어울초등학교병설유치원,37.60656331,126.9350586
서울위례별유치원,37.47774644,127.1456164
서울역촌유치원,37.60422379,126.9188777
서울신림초등학교병설유치원,37.47711985,126.9268767
서울한서초등학교병설유치원,37.55364783,126.9497788
라온유치원,37.57026001,127.0575984
서울태릉초등학교병설유치원,37.6231024,127.0850589
서울무학초등학교병설유치원,37.56327474,127.0296437
서울강솔초등학교병설유치원,37.56186962,127.1802671
서울학동초등학교병설유치원,37.51204595,127.0394356
서울가양초등학교병설유치원,37.56221719,126.8585216
서울송파초등학교병설유치원,37.50694364,127.1112318
서울등명초등학교병설유치원,37.56089445,126.8423822
